Prediction _compress,Labels,Entropy,Binary_Labels
5,5,0.21955464,1
7,7,1.281014247,1
3,4,0.88721514,0
4,4,0.537626272,1
8,8,0.549787766,1
3,3,1.407209904,1
3,5,2.0496114,0
6,3,1.856216146,0
7,7,0.658052775,1
0,2,1.632028071,0
3,5,0.396884172,0
0,8,1.72498615,0
3,3,0.754691195,1
5,5,0.026287689,1
7,7,0.797228306,1
3,3,1.45531578,1
7,7,1.324954101,1
0,0,1.367511913,1
5,5,0.084448622,1
4,4,0.636989227,1
6,5,2.17394115,0
6,6,1.464073319,1
9,9,1.203731574,1
3,3,2.004092704,1
5,5,1.513410602,1
3,3,2.219408703,1
8,8,0.144639464,1
3,2,2.019271114,0
1,4,2.617515281,0
6,2,0.401826425,0
2,2,1.846396179,1
6,6,1.837717176,1
7,7,1.368604385,1
6,6,0.281220326,1
8,0,1.092543508,0
5,5,0.358118767,1
5,5,0.141908505,1
8,8,0.00057736,1
3,4,1.68366052,0
5,5,1.874199013,1
6,6,0.276680759,1
1,1,0.005473816,1
3,3,1.331872341,1
5,5,0.277792687,1
7,4,1.248683489,0
2,7,0.70552736,0
2,3,1.875128575,0
0,0,0.703791196,1
7,7,0.005920398,1
2,2,0.965379984,1
0,0,0.420261574,1
1,1,0.282577446,1
3,2,1.161320461,0
4,4,0.707323626,1
9,9,0.895809187,1
6,6,0.465991338,1
4,4,0.063511435,1
5,5,0.041444796,1
9,9,0.193141808,1
7,7,1.894917072,1
4,7,2.311841282,0
6,6,1.19005283,1
6,7,1.80185802,0
4,4,1.682374625,1
2,3,1.471831643,0
1,1,0.004129789,1
6,6,1.714364401,1
9,9,6.12E-05,1
2,4,1.749860389,0
8,8,0.084463347,1
0,0,0.002048706,1
5,3,0.646854235,0
1,1,0.679901326,1
6,6,0.567530917,1
4,4,1.442350274,1
4,4,0.060052465,1
5,2,1.481932227,0
1,1,0.003942797,1
3,4,1.169156745,0
6,6,0.512665078,1
3,3,0.365934658,1
0,0,0.712104472,1
8,8,0.040489035,1
9,9,0.19344562,1
7,7,0.52018042,1
6,6,0.011308851,1
9,8,0.041258437,0
6,4,2.146280909,0
8,8,0.327147997,1
1,1,0.001006125,1
2,4,1.400194851,0
3,5,1.746272663,0
9,9,0.020204465,1
0,4,1.903730564,0
7,7,0.076949607,1
1,1,0.999932832,1
4,4,1.373822404,1
5,5,1.794147937,1
2,3,2.010538724,0
1,1,1.051360572,1
3,2,1.239177753,0
6,6,0.151796854,1
4,4,1.34736028,1
7,7,8.78E-05,1
1,1,0.218562385,1
3,5,1.073921389,0
9,9,0.001605811,1
3,3,1.676789015,1
1,1,2.82E-05,1
4,4,2.261367317,1
8,8,0.043773493,1
4,7,1.553047775,0
7,7,0.008227584,1
1,0,0.502831678,0
2,4,1.4725178,0
2,3,2.298272292,0
8,4,1.613299828,0
6,6,1.214886514,1
7,7,0.009148147,1
7,7,0.746347726,1
2,5,1.899193728,0
2,4,1.437211941,0
6,4,1.867535884,0
4,4,2.3225675,1
3,3,1.68313213,1
6,6,0.0184553,1
6,6,0.036821363,1
1,1,0.116281965,1
9,9,0.119681509,1
9,9,0.134523174,1
2,7,0.840323436,0
9,9,0.056281557,1
4,4,0.606826096,1
3,3,1.569076827,1
2,2,0.650104874,1
9,9,0.324706634,1
8,8,0.093963288,1
5,5,0.008015653,1
0,0,0.949769318,1
6,6,0.001101435,1
9,9,0.339201859,1
0,0,0.155518759,1
9,9,0.007397458,1
7,7,1.90475828,1
8,8,0.772276012,1
2,5,2.211860934,0
4,4,1.725671698,1
3,4,2.229593576,0
9,9,0.006181668,1
8,4,2.117701661,0
6,2,0.791762222,0
2,6,1.236323764,0
6,6,0.061977786,1
9,9,0.258697064,1
9,9,8.08E-05,1
7,7,0.00176779,1
9,9,2.41E-05,1
9,9,0.003743493,1
0,0,0.315497322,1
5,5,1.340740759,1
1,1,6.05E-05,1
1,1,0.006345563,1
0,8,1.478255554,0
6,6,0.4392618,1
9,9,0.013603493,1
9,9,0.008475853,1
5,5,0.242010059,1
6,6,1.230039984,1
3,5,0.907746914,0
3,5,1.879325777,0
9,9,0.000606658,1
7,7,1.483699594,1
9,9,0.84198877,1
4,4,1.059798005,1
3,5,1.079669619,0
4,4,1.229647692,1
3,3,0.798400837,1
3,3,1.822907019,1
9,9,0.144146235,1
8,8,0.066997747,1
8,8,0.21545054,1
3,3,2.165036144,1
7,4,0.02500811,0
8,8,0.020824962,1
4,4,1.75923093,1
0,0,0.259832007,1
2,4,1.428114538,0
0,0,0.014730838,1
7,7,0.005907613,1
2,2,1.242520461,1
8,8,1.800399632,1
0,0,1.076709622,1
2,2,0.074200783,1
0,0,0.947686852,1
7,7,0.058850131,1
4,4,2.106416045,1
0,0,0.714410229,1
6,6,0.154368747,1
2,3,1.429411563,0
3,3,1.487634558,1
2,1,1.827205968,0
7,7,1.72657691,1
4,4,1.677063661,1
6,6,0.025839694,1
4,5,2.213913429,0
0,0,1.757213334,1
6,4,0.429616821,0
2,9,2.749123389,0
5,5,1.530613222,1
6,6,0.010527874,1
6,6,0.044998979,1
3,3,0.854362327,1
0,0,1.045899486,1
3,5,1.002479355,0
2,2,1.470269712,1
6,6,1.6078936,1
3,3,1.005039168,1
3,3,0.377678207,1
1,8,2.173229896,0
0,0,0.749393104,1
8,8,0.770717689,1
5,5,1.608214025,1
4,4,0.199737817,1
2,2,0.23001528,1
9,9,0.007445411,1
3,5,1.405296217,0
1,0,0.390246726,0
5,5,1.14702096,1
6,4,1.707571394,0
8,8,0.909279501,1
7,2,2.235829454,0
1,7,2.067983531,0
6,6,0.849836052,1
5,5,2.017930472,1
7,7,1.328131323,1
8,8,0.016210641,1
2,2,0.758116723,1
0,0,0.328630566,1
1,1,1.90E-06,1
8,8,7.02E-05,1
2,2,0.897383514,1
5,4,0.889838626,0
8,8,0.011885591,1
4,4,1.161692606,1
3,3,1.051531638,1
0,0,1.00202317,1
4,4,2.275658034,1
0,0,0.443091671,1
1,1,1.35E-05,1
9,9,8.30E-05,1
3,3,2.128767714,1
0,0,0.350947592,1
3,3,2.035071664,1
6,6,2.058599878,1
3,5,1.156191565,0
2,5,1.623069704,0
6,2,1.934927849,0
8,8,0.148140641,1
3,5,1.137711623,0
0,0,0.851589505,1
9,8,1.095813144,0
7,7,1.194190125,1
5,5,0.478555578,1
2,2,0.239061282,1
4,4,0.950630605,1
6,3,1.451514139,0
7,7,2.614903809,1
0,0,1.686061109,1
2,2,0.032168304,1
3,3,0.932570161,1
1,1,0.097857436,1
0,0,0.28799442,1
0,0,0.364771579,1
2,2,1.638720327,1
1,1,0.031098408,1
6,2,1.884309253,0
1,1,0.005676908,1
6,4,0.988746022,0
6,6,0.029574279,1
4,7,0.857407472,0
1,1,0.755372954,1
0,0,0.955994773,1
5,5,0.719457026,1
6,2,0.730996319,0
5,5,0.643034929,1
9,9,0.456884281,1
2,2,0.18257821,1
5,5,1.480874584,1
6,6,0.904073405,1
7,7,0.065440009,1
1,1,0.14402332,1
9,9,0.759586509,1
3,3,1.759759243,1
6,6,0.743587399,1
1,1,2.69E-07,1
0,0,0.056866278,1
2,2,0.101948013,1
9,9,0.006310988,1
2,4,0.703270483,0
2,2,1.371971706,1
9,9,0.000421868,1
2,3,2.14694706,0
3,8,0.821423652,0
2,2,1.480504781,1
9,9,0.252252348,1
8,8,0.043353149,1
6,5,1.970001232,0
1,1,0.000380066,1
0,0,1.326528307,1
1,1,0.001032151,1
5,5,0.120730794,1
5,2,1.896398001,0
3,5,1.48335693,0
6,6,1.396123531,1
3,8,1.954020656,0
8,8,1.262139336,1
3,3,0.725812303,1
2,5,1.326628269,0
0,0,0.912351505,1
7,4,1.54442951,0
1,1,0.014074246,1
3,3,0.570489627,1
7,7,1.481615855,1
0,0,1.9633,1
3,3,1.880405266,1
3,3,1.878925724,1
9,9,0.8073949,1
2,2,1.826085793,1
3,3,1.813422274,1
9,9,0.027481961,1
9,9,0.096938762,1
8,8,0.216964322,1
3,5,1.837960832,0
9,9,0.425248924,1
2,7,1.496369455,0
3,2,1.666161505,0
0,0,1.060913147,1
9,9,0.082104402,1
4,4,1.176244415,1
7,7,0.004220988,1
1,1,0.00070572,1
3,7,0.764223807,0
6,6,0.387963261,1
4,4,1.656307189,1
7,4,1.680321057,0
8,8,0.057761946,1
9,9,0.00389976,1
0,0,1.441159535,1
2,7,1.814650666,0
1,1,0.002742595,1
8,2,2.450260354,0
6,4,0.51996455,0
9,0,2.717603621,0
3,3,1.957817741,1
7,7,1.963980345,1
6,5,2.129286441,0
1,1,0.000728275,1
9,9,0.042992965,1
3,3,1.372517908,1
6,5,1.712877879,0
2,2,0.653810026,1
4,4,1.65377384,1
1,1,0.132077683,1
1,1,0.006153491,1
3,3,1.256293903,1
3,3,0.691709549,1
9,9,0.124536465,1
2,2,0.732073923,1
7,5,0.740635496,0
0,8,1.336327021,0
0,0,1.712794832,1
8,8,0.234073513,1
1,1,0.000110532,1
5,5,1.016364133,1
1,1,0.002813895,1
3,5,1.014127195,0
9,9,0.000961894,1
0,0,0.370237477,1
9,9,0.002004626,1
2,2,0.202411003,1
6,4,1.885090891,0
0,0,1.543880131,1
6,6,0.009549244,1
9,9,0.002862591,1
1,1,1.545454495,1
1,1,0.348391848,1
0,3,2.414280716,0
3,4,2.359002399,0
9,9,0.00288052,1
5,5,0.044129132,1
3,3,1.326730369,1
3,3,1.22945112,1
2,3,1.608960012,0
3,3,0.280085293,1
7,4,1.429612495,0
1,1,0.001479331,1
3,5,1.299047754,0
9,9,1.08E-05,1
8,8,0.016155918,1
7,7,0.834200147,1
7,4,1.574277498,0
8,8,0.000767396,1
6,7,1.441566381,0
6,3,0.666133761,0
6,5,0.580943251,0
2,2,0.43933688,1
5,5,0.77096633,1
8,8,0.06904726,1
1,9,0.870947924,0
7,7,0.004154427,1
2,2,1.960763066,1
0,0,1.253459357,1
0,0,0.650574434,1
7,7,0.005907155,1
5,5,0.218932841,1
3,3,0.853066034,1
5,5,0.096957567,1
2,7,0.890392807,0
7,4,1.011335938,0
6,6,0.52486322,1
2,2,1.480641193,1
0,8,0.530591003,0
0,2,1.610879377,0
7,7,0.000342636,1
7,7,0.659833772,1
6,6,1.006411314,1
1,1,0.000267782,1
0,3,1.717620558,0
8,8,0.020633786,1
6,6,1.00597943,1
2,2,0.568339715,1
0,0,1.41757036,1
0,4,1.85377457,0
6,4,0.967715726,0
8,8,0.026648578,1
6,6,1.8602513,1
4,4,0.327164556,1
0,0,0.185058038,1
2,2,0.881335179,1
3,5,1.065073944,0
3,4,2.087817051,0
1,1,1.687547405,1
2,2,1.359872707,1
6,5,1.190376896,0
6,4,1.102816958,0
6,6,0.225556319,1
9,9,0.001852267,1
2,5,1.311254247,0
0,0,0.526213662,1
5,5,0.044440636,1
2,2,1.590823182,1
2,0,1.574304441,0
8,8,0.207498604,1
2,2,0.530443662,1
6,6,0.571217473,1
4,4,1.459075869,1
7,7,0.000931771,1
9,9,0.106455707,1
5,5,0.73675133,1
7,7,0.402048385,1
6,2,1.346293287,0
6,6,0.156597959,1
2,2,1.221368191,1
1,1,0.029911059,1
9,9,0.000820173,1
9,9,0.013904901,1
7,7,0.069984629,1
2,2,1.657297655,1
3,5,1.101293392,0
1,1,9.00E-06,1
8,8,0.841619907,1
1,1,0.259436993,1
6,6,0.419961183,1
3,3,1.244232788,1
0,0,0.047729922,1
8,8,0.13148961,1
8,8,1.146429864,1
5,5,0.687064296,1
6,6,0.224595007,1
9,9,0.072163849,1
9,9,1.107385985,1
9,9,0.015114403,1
6,6,0.249999974,1
3,3,0.140251473,1
0,0,1.234684455,1
8,8,0.034090178,1
8,8,0.083852694,1
5,5,0.35877457,1
5,3,1.605473865,0
4,3,2.041385588,0
1,1,0.124247534,1
1,1,0.287499478,1
0,0,0.549377638,1
7,7,0.502619475,1
0,0,0.10701643,1
6,6,0.514801513,1
0,0,0.03858205,1
4,4,1.387024927,1
2,4,1.595463921,0
6,6,0.164618209,1
5,5,0.242320307,1
3,3,1.600903762,1
2,2,0.865747488,1
9,9,0.00351594,1
6,6,0.092658014,1
2,6,0.517722316,0
7,7,0.792962636,1
0,9,1.107467923,0
7,7,0.260004615,1
7,7,0.009974383,1
0,0,2.778041845,1
8,8,0.02122678,1
7,4,0.14375635,0
2,2,0.071456705,1
7,7,0.011706237,1
7,7,0.020610022,1
7,7,0.961147871,1
4,4,1.208722343,1
0,0,0.388503039,1
1,1,0.313102443,1
6,6,0.45259961,1
0,0,0.960122594,1
5,5,1.424861331,1
3,3,0.114122726,1
0,0,1.215721981,1
2,2,0.702230761,1
4,4,0.832934345,1
9,9,2.78E-05,1
7,7,0.861293229,1
3,3,1.336583674,1
3,3,0.55140351,1
2,2,0.668187723,1
8,8,0.875186635,1
8,8,0.281030955,1
5,5,0.688263888,1
3,3,2.009013132,1
8,8,0.021533378,1
0,0,0.336257697,1
8,8,0.026494235,1
0,0,1.042714661,1
0,0,0.004883061,1
0,0,1.414953894,1
2,2,0.120238512,1
0,2,1.155733705,0
7,7,1.159604626,1
0,0,0.477576625,1
7,7,0.009726923,1
7,7,0.732964769,1
7,7,0.010205136,1
2,2,0.797044047,1
2,2,0.778077384,1
8,0,0.712300906,0
4,4,0.094748624,1
0,0,0.00043629,1
5,3,1.937702419,0
7,7,0.850688556,1
8,8,1.449567382,1
3,4,1.938437962,0
7,7,0.007715665,1
9,9,0.509166066,1
6,6,1.04056347,1
1,1,0.970888579,1
1,1,0.009640269,1
6,6,1.038292407,1
9,9,0.153196187,1
3,3,1.254687996,1
8,8,0.00388589,1
9,9,9.88E-05,1
7,5,0.527653342,0
8,8,0.238006343,1
3,3,2.244427384,1
1,9,0.036349544,0
5,4,0.888605098,0
2,3,1.109637757,0
7,7,0.784782385,1
5,5,1.515745791,1
3,5,2.120737873,0
2,2,2.224366803,1
2,7,1.879679859,0
2,5,1.531261219,0
7,7,0.001332488,1
9,9,0.207304833,1
6,6,0.581040454,1
3,3,1.653754663,1
0,0,0.056616314,1
8,8,1.110799101,1
6,4,0.856263336,0
5,5,0.599238254,1
6,6,0.472270903,1
1,1,0.142503785,1
8,0,1.348679542,0
2,4,2.078999654,0
8,8,0.26399717,1
3,4,1.974730006,0
7,7,0.049929606,1
1,1,0.690024328,1
7,3,2.011552763,0
2,2,0.080979388,1
0,0,0.019512615,1
9,9,0.076370656,1
1,1,2.51E-06,1
8,8,0.507648082,1
9,8,0.500958976,0
6,6,0.664471101,1
8,8,1.119802286,1
1,1,0.13452807,1
7,7,0.000362745,1
1,1,0.005388324,1
0,0,0.36292331,1
1,9,0.795475959,0
7,7,0.513543766,1
6,6,0.586050352,1
4,4,2.296881837,1
4,5,1.81263876,0
8,8,0.938592277,1
2,2,1.034118071,1
1,1,0.00167465,1
2,2,0.029455126,1
2,5,2.165249152,0
8,8,1.181551358,1
1,1,0.003862204,1
1,1,0.004853931,1
8,8,0.066602327,1
8,8,1.446767936,1
8,0,0.149741138,0
9,9,0.009228541,1
8,0,1.201401871,0
0,0,0.006911546,1
5,4,2.220669051,0
6,3,1.252481022,0
2,3,1.722990515,0
5,5,0.962093904,1
2,6,2.173870956,0
6,6,1.186769514,1
5,3,2.062714825,0
1,1,0.990114471,1
2,4,1.398675022,0
4,4,0.543959441,1
7,7,0.000568426,1
8,8,0.002928921,1
0,0,0.93326845,1
1,1,0.014602734,1
6,4,2.297808726,0
1,8,1.285153415,0
6,4,0.660573867,0
6,6,0.233894772,1
2,2,0.133374364,1
3,2,1.667910089,0
2,2,0.845303254,1
6,6,0.610386146,1
6,3,1.355118158,0
6,4,1.84134786,0
0,0,0.982113954,1
8,8,1.034466738,1
1,1,0.250574594,1
5,3,1.794611686,0
3,8,2.359877284,0
6,3,1.061151943,0
8,8,0.046438832,1
9,9,0.164704898,1
1,1,0.001583271,1
3,6,2.247055873,0
1,1,0.004666327,1
9,9,0.044919568,1
0,8,1.939264627,0
2,2,0.136058369,1
0,0,0.35108904,1
4,4,1.956042698,1
7,7,0.141514221,1
4,4,1.115177525,1
8,0,2.225715828,0
0,0,1.897509389,1
7,7,1.304714129,1
6,6,0.02040882,1
8,8,0.012855098,1
9,9,0.539881695,1
8,8,1.003376538,1
6,6,0.120411879,1
2,2,1.178850834,1
8,8,0.271425779,1
1,8,0.218992956,0
2,0,1.891521867,0
1,1,0.946382642,1
1,1,0.134450475,1
0,0,1.344977019,1
7,7,0.051173394,1
7,7,2.276766713,1
7,4,1.513232558,0
6,4,0.794067972,0
2,7,2.236180687,0
9,7,1.481898284,0
2,2,0.231739487,1
6,6,0.519000004,1
6,6,0.225177225,1
7,7,0.052641769,1
4,4,1.626118292,1
5,5,1.002620576,1
8,4,2.686909359,0
0,0,0.125210078,1
9,9,0.000408407,1
7,4,2.025083766,0
7,7,0.000255032,1
2,2,0.10195318,1
5,5,0.829528739,1
3,3,1.77488868,1
2,2,2.059787197,1
2,2,0.317029888,1
7,7,1.434619906,1
6,6,0.717518994,1
2,2,0.875753088,1
6,6,0.99225837,1
4,4,0.607912078,1
1,9,0.544765229,0
6,6,0.436677255,1
8,8,0.619928922,1
3,3,0.826019259,1
8,8,0.032307665,1
5,5,0.280255434,1
5,5,1.317095878,1
2,2,0.883470814,1
3,3,1.063557843,1
4,4,1.505792214,1
5,5,1.301368252,1
5,2,2.613021716,0
7,7,2.16E-05,1
5,5,0.488674307,1
1,1,0.007531571,1
5,5,0.921165921,1
3,3,1.385435525,1
7,7,0.067742298,1
8,8,0.60578372,1
1,8,1.132298303,0
9,9,0.833447652,1
1,6,2.638549289,0
0,0,1.49383162,1
0,9,1.749824214,0
2,2,0.019980514,1
6,6,0.25372939,1
0,0,0.007901556,1
0,0,2.249066173,1
1,1,0.000608921,1
2,4,1.524810067,0
1,1,0.060883793,1
3,3,1.194628249,1
5,5,0.469643127,1
1,1,0.000282894,1
8,8,0.830262598,1
9,9,0.020059259,1
6,6,0.878075446,1
4,2,1.486173019,0
6,6,0.155585165,1
9,9,0.16360293,1
5,5,1.448133926,1
6,6,0.719649587,1
5,5,0.991707064,1
9,9,0.161563276,1
1,1,0.343256085,1
4,4,1.229278413,1
2,2,1.467038026,1
9,8,1.670031701,0
9,9,0.016401881,1
5,5,0.144539931,1
4,4,1.498130471,1
3,7,1.613717,0
0,0,1.867603913,1
3,3,0.408157538,1
3,7,2.089149154,0
1,1,0.131060119,1
6,6,0.224486216,1
9,9,0.076931643,1
0,1,1.302499507,0
9,1,0.602049029,0
4,4,1.126889051,1
0,0,0.158289338,1
6,5,1.399304413,0
1,1,0.000244466,1
6,6,0.02214466,1
3,3,1.640167047,1
8,0,0.896515131,0
2,2,1.45130999,1
7,5,1.546013056,0
3,5,1.764505312,0
5,5,0.211098822,1
2,2,0.154378299,1
3,8,1.933182542,0
2,2,2.041110683,1
3,3,1.132526049,1
1,1,0.009813366,1
6,6,0.471559556,1
6,2,0.742259361,0
7,7,0.14660441,1
2,0,1.064413098,0
8,8,0.08658425,1
1,9,0.431431118,0
2,2,0.56713441,1
6,6,1.623346427,1
3,4,1.655417247,0
7,7,0.434688242,1
5,5,1.046172853,1
5,5,1.231505008,1
8,8,0.407689714,1
8,8,0.019744204,1
7,7,0.880999454,1
8,8,0.013450409,1
7,5,1.536935136,0
7,7,0.029468238,1
4,4,0.907015496,1
4,4,0.640864883,1
0,0,0.035599081,1
0,0,0.082937029,1
7,7,0.055884612,1
0,0,0.322136766,1
4,4,0.6770571,1
0,0,1.322144662,1
6,4,1.123109031,0
4,4,1.655017834,1
2,2,0.348435842,1
3,5,1.911808019,0
4,4,1.565982319,1
0,0,0.488285634,1
7,7,0.001365967,1
7,7,1.233323022,1
7,7,0.034972749,1
0,0,0.900047715,1
4,4,1.57080299,1
6,6,0.801404493,1
2,2,1.419863785,1
9,9,0.617860932,1
1,1,0.002113414,1
1,1,0.217476317,1
2,5,2.111160085,0
0,0,0.908756007,1
9,9,0.022673523,1
1,1,0.000112123,1
0,0,0.370141339,1
6,6,1.588131551,1
2,5,1.919616241,0
3,3,0.628720132,1
0,0,0.636491687,1
9,9,0.66484836,1
0,0,0.36985718,1
6,6,0.935515843,1
2,2,0.67035573,1
0,0,2.09135308,1
6,4,0.995894817,0
1,1,0.553434972,1
2,6,1.951008153,0
2,7,2.078991212,0
6,6,1.167204491,1
1,1,0.000367516,1
0,0,0.130860989,1
4,4,1.86794104,1
6,6,0.272684322,1
0,0,0.380047372,1
4,4,0.570310097,1
3,4,2.11076562,0
2,2,1.422796423,1
7,7,0.450446606,1
6,6,0.063028401,1
4,5,1.164602059,0
3,3,1.17118585,1
3,5,1.536261065,0
9,9,0.071663502,1
2,4,1.712314097,0
5,5,0.241370409,1
2,2,0.165692558,1
0,0,0.80855311,1
6,5,0.902354434,0
2,7,1.703231943,0
4,2,2.422878951,0
3,3,0.120184472,1
9,9,2.261615393,1
4,4,0.533967841,1
5,5,1.153618803,1
8,8,1.427503904,1
1,1,1.163665673,1
9,9,0.68185814,1
6,3,1.588257136,0
1,1,1.598388157,1
8,8,0.303873911,1
2,5,1.481840134,0
8,8,0.079986396,1
6,6,0.075370557,1
6,6,0.642765721,1
3,3,1.854424821,1
4,4,1.72514636,1
0,0,0.07588027,1
6,2,2.263407942,0
3,3,1.797546271,1
2,2,0.144260984,1
6,6,0.608960925,1
1,1,7.54E-05,1
8,8,0.166170059,1
6,2,0.813530318,0
1,1,0.076440212,1
3,3,2.354340055,1
6,6,1.268920857,1
2,2,0.975064215,1
2,2,0.297866845,1
3,3,0.963249538,1
3,3,0.62806526,1
5,5,0.288745216,1
0,0,0.872725174,1
2,2,0.701123088,1
1,1,0.000409423,1
6,2,1.776975739,0
8,8,0.101468875,1
0,0,0.076046788,1
8,8,0.732831914,1
2,2,0.827894559,1
2,2,0.201355303,1
7,7,1.077692782,1
6,3,1.42731013,0
7,5,1.772049241,0
9,9,1.66E-05,1
8,8,0.005809904,1
2,3,1.613820895,0
3,6,1.544727062,0
1,1,0.144799459,1
1,0,1.203908756,0
1,8,1.176129364,0
6,6,0.01150254,1
2,3,2.135222348,0
5,5,0.369693245,1
8,8,0.008573684,1
9,9,0.000853708,1
4,4,1.928366265,1
8,8,2.081789239,1
0,0,1.193672772,1
0,0,2.066586411,1
2,2,0.361279391,1
1,9,0.148071251,0
1,1,1.97E-05,1
8,8,0.249397306,1
3,3,0.439929522,1
7,7,0.013210433,1
2,2,1.735440156,1
8,8,0.109799331,1
6,0,1.00037379,0
9,9,2.86E-05,1
3,4,2.069359162,0
8,8,0.004495015,1
9,9,0.013300369,1
6,4,1.385791514,0
8,8,0.188683652,1
9,9,0.007534468,1
0,5,1.889316125,0
4,4,1.355226793,1
8,8,0.037177456,1
9,1,0.979255216,0
5,5,0.090675813,1
5,5,1.711165139,1
2,7,2.242152072,0
2,2,1.863828759,1
5,5,1.398105173,1
8,8,0.181238816,1
8,8,0.1284034,1
1,1,0.00178827,1
2,2,1.285123251,1
3,3,1.065181073,1
1,1,0.000292492,1
3,5,0.697010137,0
9,0,0.815473237,0
2,2,0.852388419,1
2,3,1.497634726,0
2,0,1.034050003,0
8,8,0.276015945,1
6,2,1.759347759,0
2,2,1.3041647,1
8,8,0.53583984,1
7,7,0.000369976,1
6,3,0.621592963,0
5,5,1.216486605,1
6,3,0.991318597,0
9,9,0.010605575,1
6,6,0.361576934,1
3,3,1.689237614,1
5,5,0.54241461,1
1,1,0.050049417,1
1,1,0.000686344,1
5,7,1.874001976,0
7,7,0.068872471,1
0,3,2.75725416,0
3,3,0.881593593,1
8,8,0.251517651,1
1,9,2.669627104,0
6,6,0.88130321,1
0,0,0.31178573,1
8,8,0.062861646,1
8,0,2.051865583,0
6,6,0.518879505,1
6,6,0.022525935,1
7,4,0.914357095,0
6,6,1.132624396,1
9,9,0.616303338,1
1,1,0.005223001,1
1,1,0.003240935,1
7,7,1.071164053,1
8,0,1.25441946,0
6,6,0.264705066,1
8,8,0.023794924,1
9,9,0.245594316,1
9,0,0.292085256,0
6,6,0.358899967,1
1,9,0.984291091,0
0,0,0.52736281,1
1,1,0.030813721,1
1,1,0.002353891,1
7,7,0.001426278,1
2,2,1.228771211,1
1,1,0.000712545,1
3,0,1.874764689,0
2,4,1.188127839,0
5,5,1.01591808,1
0,0,1.658650501,1
3,3,0.933324342,1
6,6,0.198210692,1
0,3,1.82087807,0
3,3,1.03765786,1
8,8,0.887090042,1
1,1,0.013060256,1
8,8,0.53546637,1
1,1,1.042012973,1
6,3,0.866672125,0
1,1,0.001090763,1
5,5,1.460691792,1
4,4,0.905550572,1
5,5,1.173013692,1
1,1,0.003759119,1
0,8,2.628826102,0
9,9,0.176000474,1
1,1,0.013863104,1
3,3,2.917076323,1
1,1,0.000927586,1
7,7,0.303546569,1
0,2,2.313996907,0
9,9,0.111361789,1
8,8,0.025702559,1
1,9,1.609987468,0
4,4,1.831666956,1
6,6,0.342494583,1
8,0,0.556797804,0
9,9,0.87564487,1
5,4,1.646055528,0
0,0,1.03002681,1
6,4,1.503068925,0
6,6,1.269777926,1
2,2,1.541921904,1
1,1,0.000922676,1
2,3,0.502411442,0
2,0,0.057919824,0
8,8,0.509624272,1
3,5,1.626456076,0
6,6,0.10084445,1
0,0,0.961463579,1
3,3,2.015405705,1
6,4,0.746367947,0
6,6,0.06934231,1
9,9,0.23360592,1
6,5,1.768811245,0
7,7,0.228698991,1
9,9,0.772895259,1
6,0,0.223654808,0
3,3,1.852285028,1
6,6,1.267543471,1
5,5,0.716759753,1
9,7,1.636075104,0
0,0,1.225127709,1
5,5,1.328557199,1
1,1,0.424892497,1
2,2,0.208719981,1
2,2,1.010808854,1
9,9,0.000564254,1
2,7,1.768517611,0
0,0,1.014917238,1
0,0,1.163285236,1
1,1,1.52E-05,1
3,4,1.194752109,0
4,4,0.7910943,1
3,5,1.823982656,0
5,5,1.344796493,1
9,9,0.013248121,1
6,6,0.325348335,1
3,3,1.02866728,1
6,6,0.643085982,1
0,2,1.11438158,0
6,6,2.137367654,1
9,9,1.000548939,1
3,3,1.434461888,1
5,2,2.338185828,0
9,3,1.525759595,0
2,2,2.119534991,1
4,4,0.700215264,1
1,9,0.766590479,0
5,5,1.759013614,1
2,2,0.543670032,1
1,1,1.130369642,1
6,6,0.110489812,1
6,6,1.049704657,1
2,4,0.888805237,0
7,7,0.007277975,1
6,6,0.004960416,1
2,3,1.791765597,0
6,3,0.74869722,0
8,8,2.0066184,1
1,1,0.001339482,1
4,4,2.083793316,1
6,6,0.444304269,1
4,4,1.890532632,1
2,4,1.32901126,0
4,5,1.974257504,0
6,6,0.10377833,1
6,2,1.189716085,0
0,0,0.148068275,1
3,5,2.19710528,0
2,2,0.439021507,1
7,7,2.199055053,1
5,5,0.946869721,1
2,2,0.520280481,1
5,5,0.360119225,1
0,2,0.543353683,0
5,5,1.307088747,1
1,9,0.99206384,0
4,0,1.5475464,0
6,6,0.806226753,1
7,7,1.102071598,1
9,9,0.110884218,1
8,8,0.047830779,1
3,3,1.712214712,1
2,2,0.145546283,1
1,1,3.19E-05,1
3,4,2.486224811,0
2,3,1.898474614,0
4,4,1.301643898,1
5,5,0.593995683,1
5,5,0.433863583,1
6,6,0.562770376,1
8,8,0.002403376,1
6,6,0.23630984,1
0,0,0.443177755,1
8,8,1.056410395,1
9,9,2.346290291,1
8,8,0.637087271,1
0,0,0.186910764,1
0,7,0.193031009,0
7,7,0.061152433,1
6,6,0.003124094,1
6,6,0.017183828,1
7,7,2.456212291,1
6,5,1.570855306,0
9,9,0.001131039,1
8,8,1.226750038,1
7,7,1.04121335,1
9,9,0.137876185,1
5,5,1.510606177,1
6,6,1.752983484,1
8,0,0.702673575,0
4,4,1.554659041,1
0,8,0.274946984,0
3,2,1.571851419,0
2,0,2.04927737,0
9,9,0.001312126,1
